data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-21+20_48_16,-68,-94,-87,28,28,15,28,11582,482,1061267,0,0,0.009916225
2021-06-21+20_48_17,-68,-94,-87,28,28,15,27.99168399,11631,486,1065558,0,0,0.009031269
2021-06-21+20_48_18,-68,-94,-87,28,28,15,24.25,57,13,3455,0,0,0.06557377
2021-06-21+20_48_19,-68,-94,-87,28,28,15,27.98259188,12511,522,1146286,0,0,0.010675312
2021-06-21+20_48_20,-68,-94,-87,28,28,15,21,32,11,1192,0,0,0.058823529
2021-06-21+20_48_21,-67,-94,-87,28,25,15,27.96798493,12885,535,1180705,0,0,0.024750227
2021-06-21+20_48_22,-67,-94,-87,28,28,15,27.88888889,196,18,16333,0,0,0
2021-06-21+20_48_23,-68,-94,-87,28,28,15,27.96374046,12677,529,1161366,0,0,0.007981845
2021-06-21+20_48_24,-68,-94,-87,28,28,15,28,12222,508,1120163,0,0,0.025902606
2021-06-21+20_48_25,-68,-94,-87,28,28,15,27.99441341,13012,542,1192227,0,0,0.026193684
2021-06-21+20_48_26,-68,-94,-87,28,28,15,28,12528,522,1148222,0,0,0.013776273
2021-06-21+20_48_27,-68,-94,-87,28,28,15,27.96747967,14932,619,1368343,0,0,0.018471045
2021-06-21+20_48_28,-68,-94,-87,28,28,15,28,11578,480,1061020,0,0,0.010681022
2021-06-21+20_48_30,-68,-94,-87,28,28,15,27.9981378,13040,541,1194969,0,0,0.029184038
2021-06-21+20_48_31,-68,-94,-87,28,28,15,27.97808765,12132,507,1111436,0,0,0.012212995
2021-06-21+20_48_32,-68,-94,-87,28,28,15,27.97211155,12195,506,1117507,0,0,0.019379222
2021-06-21+20_48_33,-68,-94,-87,28,27,15,27.95246479,13770,573,1261452,0,0,0.015232783
2021-06-21+20_48_34,-68,-94,-87,28,28,15,27.99835796,14805,612,1356994,0,0,0.009433962
2021-06-21+20_48_35,-67,-94,-87,28,28,15,27.99877451,19838,818,1818923,0,0,0.012445241
2021-06-21+20_48_36,-68,-94,-87,28,28,15,27.9745509,16136,672,1478628,0,0,0.017116404
2021-06-21+20_48_37,-68,-94,-87,28,28,15,28,13425,557,1230475,0,0,0.016771642
2021-06-21+20_48_38,-68,-94,-87,28,28,15,27.98807157,12178,508,1115878,0,0,0.005390395
2021-06-21+20_48_39,-68,-94,-87,28,28,15,27.95384615,12625,525,1156695,0,0,0.015594542
2021-06-21+20_48_40,-68,-94,-87,28,28,15,27.87380497,12608,527,1154939,0,0,0.007869059
2021-06-21+20_48_41,-68,-94,-87,28,28,15,27.90909091,741,42,66302,0,0,0.005369128
2021-06-21+20_48_42,-67,-94,-87,28,28,15,27.96487603,11672,488,1069528,0,0,0.020969636
2021-06-21+20_48_43,-68,-94,-87,28,28,15,27.99027237,12448,519,1140543,0,0,0.009941939
2021-06-21+20_48_44,-68,-94,-87,28,28,15,28,13717,572,1257134,0,0,0.012526096
2021-06-21+20_48_45,-68,-94,-87,28,28,15,23.33333333,48,12,2671,0,0,0.04
2021-06-21+20_48_46,-68,-94,-87,28,28,15,27.97323136,12602,527,1154906,0,0,0.020975761
2021-06-21+20_48_47,-68,-94,-87,28,28,15,27.99305556,10518,438,963279,0,0,0.010536218
2021-06-21+20_48_48,-68,-94,-87,28,28,15,27.98977505,11839,494,1084633,0,0,0.012511469
2021-06-21+20_48_49,-68,-94,-87,28,6,15,27.96296296,14409,598,1320494,0,0,0.013690191
2021-06-21+20_48_50,-68,-94,-87,28,28,15,28,9632,402,882478,0,0,0.017343399
2021-06-21+20_48_51,-68,-94,-87,28,25,15,27.95645864,16686,691,1529199,0,0,0.016213667
2021-06-21+20_48_52,-68,-94,-87,28,28,15,27.99722222,8772,366,803300,0,0,0.01404968
2021-06-21+20_48_53,-68,-94,-87,28,28,15,27.9119171,4634,200,423482,0,0,0.010674637
2021-06-21+20_48_54,-68,-94,-87,28,28,15,14,18,9,93,0,0,0
2021-06-21+20_48_55,-68,-94,-87,28,28,15,27.96666667,12380,515,1134138,0,0,0.013231309
2021-06-21+20_48_57,-68,-94,-87,28,28,15,27.94573643,12529,521,1147761,0,0,0.004449742
2021-06-21+20_48_58,-68,-94,-87,28,28,15,27.9762309,14290,593,1309636,0,0,0.006604101
2021-06-21+20_48_59,-68,-94,-87,28,28,15,28,11062,458,1013716,0,0,0.014784467
2021-06-21+20_49_00,-68,-94,-87,28,28,15,27.95335277,8247,349,755128,0,0,0.012217032
2021-06-21+20_49_01,-68,-94,-87,28,28,15,27.99567723,16863,698,1545551,0,0,0.008758523
2021-06-21+20_49_02,-68,-94,-87,28,28,15,27.99678973,15059,628,1380112,0,0,0.014721277
2021-06-21+20_49_03,-68,-94,-87,28,28,15,27.9903537,15114,625,1385365,0,0,0.019590036
2021-06-21+20_49_04,-68,-94,-87,28,28,15,28,10321,430,945610,0,0,0.026137007
2021-06-21+20_49_05,-68,-94,-87,28,28,15,27.9259962,12754,532,1168294,0,0,0.015439247
2021-06-21+20_49_06,-68,-94,-87,28,28,15,27.94795539,13028,543,1193441,0,0,0.017125613
2021-06-21+20_49_07,-68,-94,-87,28,28,15,27.99126638,11132,464,1019656,0,0,0.007046651
2021-06-21+20_49_08,-68,-94,-87,28,28,15,27.98916968,6704,283,613600,0,0,0.009748892
2021-06-21+20_49_09,-68,-90,-87,28,28,15,27.96830986,6863,290,628133,0,0,0.004496664
2021-06-21+20_49_10,-68,-89,-87,28,28,15,27.93628319,13708,569,1255975,0,0,0.001820433
2021-06-21+20_49_11,-68,-89,-87,28,28,15,28,13668,568,1252812,0,0,0.011284722
2021-06-21+20_49_12,-68,-89,-87,28,28,15,27.99528302,15432,640,1414333,0,0,0.008034968
2021-06-21+20_49_13,-68,-87,-87,28,28,15,28,12928,536,1184693,0,0,0.011469644
2021-06-21+20_49_14,-67,-87,-87,28,28,15,27.98158379,13167,547,1206718,0,0,0.007537499
2021-06-21+20_49_15,-67,-88,-87,28,28,15,27.99685535,15467,640,1417556,0,0,0.011187828
2021-06-21+20_49_16,-68,-88,-87,28,28,15,28,14444,600,1323695,0,0,0.013792162
2021-06-21+20_49_17,-68,-92,-87,28,28,15,28,10023,417,918304,0,0,0.007820234
2021-06-21+20_49_18,-67,-88,-87,28,28,15,27.9858156,10167,428,931255,0,0,0.017491303
2021-06-21+20_49_19,-70,-94,-87,28,28,15,28,11759,490,1077546,0,0,0.019102436
2021-06-21+20_49_20,-70,-91,-87,28,25,15,27.91650854,12789,531,1171677,0,0,0.013651087
2021-06-21+20_49_22,-70,-91,-87,28,28,15,27.95194508,10570,443,968136,0,0,0.008535785
2021-06-21+20_49_23,-69,-90,-87,28,28,15,28,7306,308,668974,0,0,0.004360861
2021-06-21+20_49_24,-73,-94,-87,28,28,15,27.99382716,11792,491,1080517,0,0,0.012973968
2021-06-21+20_49_25,-74,-95,-87,28,28,15,27.96880416,13998,582,1282557,0,0,0.031615358
2021-06-21+20_49_26,-73,-96,-87,28,28,15,27.79310345,6243,265,571551,0,0,0.212438501
2021-06-21+20_49_27,-71,-94,-87,28,28,15,27.98479087,12529,531,1148392,0,0,0.022546419
2021-06-21+20_49_28,-71,-90,-87,28,28,15,27.99704142,8237,344,754217,0,0,0.023705108
2021-06-21+20_49_29,-70,-97,-87,28,28,15,27.99727149,17809,736,1632545,0,0,0.021698528
2021-06-21+20_49_30,-68,-92,-87,28,28,15,28,14125,583,1294591,0,0,0.017391304
2021-06-21+20_49_31,-70,-92,-87,28,28,15,27.98514851,4839,209,442518,0,0,0.005548705
2021-06-21+20_49_32,-71,-95,-87,28,28,15,27.99152542,8597,360,787184,0,0,0.017261088
2021-06-21+20_49_33,-70,-91,-87,28,28,15,27.96995708,11367,471,1041333,0,0,0.004379434
2021-06-21+20_49_34,-71,-96,-87,28,28,15,27.99811321,12891,535,1181292,0,0,0.01339354
2021-06-21+20_49_35,-70,-91,-87,28,28,15,28,18235,752,1671928,0,0,0.011706683
2021-06-21+20_49_36,-70,-91,-87,28,28,15,27.97555297,20851,862,1911280,0,0,0.009500736
2021-06-21+20_49_37,-71,-91,-87,28,28,15,27.99896694,23572,969,2161364,0,0,0.016686134
2021-06-21+20_49_38,-71,-90,-87,28,28,15,27.99318801,17794,737,1631088,0,0,0.011114816
2021-06-21+20_49_39,-71,-94,-87,28,28,15,27.95581015,14825,615,1358685,0,0,0.01938087
2021-06-21+20_49_40,-70,-91,-87,28,28,15,27.99065421,18254,751,1673450,0,0,0.012175984
2021-06-21+20_49_41,-70,-93,-87,28,28,15,28,15116,627,1385338,0,0,0.01305824
2021-06-21+20_49_42,-71,-92,-87,28,28,15,27.93609023,6464,272,591394,0,0,0.02326987
2021-06-21+20_49_43,-71,-94,-87,28,28,15,28,6083,259,556680,0,0,0.011055113
2021-06-21+20_49_44,-71,-93,-87,28,28,15,27.99818841,13410,556,1228985,0,0,0.005561735
2021-06-21+20_49_46,-71,-91,-87,28,28,15,27.96598639,10708,445,981081,0,0,0.013814699
2021-06-21+20_49_47,-70,-92,-87,28,28,15,27.93548387,8939,379,818396,0,0,0.018447348
2021-06-21+20_49_48,-71,-91,-87,28,28,15,27.97149123,11076,461,1014740,0,0,0.010541361
2021-06-21+20_49_49,-70,-93,-87,28,28,15,27.92473118,8963,377,820686,0,0,0.005547542
2021-06-21+20_49_50,-70,-92,-87,28,28,15,27.99428571,12743,529,1167854,0,0,0.007786343
2021-06-21+20_49_51,-70,-92,-87,28,28,15,27.99796334,11936,496,1093652,0,0,0.016479895
2021-06-21+20_49_52,-71,-91,-93,28,28,15,27.99668325,14690,606,1346453,0,0,0.001698947
2021-06-21+20_49_53,-71,-91,-93,28,28,15,27.99713467,8494,356,777613,0,0,0.006317267
2021-06-21+20_49_54,-70,-94,-93,28,28,15,27.98901099,4388,189,401095,0,0,0.024238381
2021-06-21+20_49_55,-71,-92,-93,28,28,15,28,13099,544,1200583,0,0,0.012737413
2021-06-21+20_49_56,-71,-94,-93,28,28,15,27.97435897,13262,550,1215345,0,0,0.004354354
2021-06-21+20_49_57,-71,-90,-93,28,28,15,28,18580,763,1703468,0,0,0.014584991
2021-06-21+20_49_58,-71,-94,-93,28,28,15,27.99639423,20194,835,1851389,0,0,0.018660706
2021-06-21+20_49_59,-71,-93,-93,28,28,15,28,13904,576,1274506,0,0,0.022015896
2021-06-21+20_50_00,-71,-91,-93,28,28,15,28,10524,437,963975,0,0,0.01654051
2021-06-21+20_50_01,-71,-92,-93,28,28,15,27.99130435,5530,236,506031,0,0,0.011794139
2021-06-21+20_50_02,-71,-94,-93,28,28,15,28,12217,509,1119486,0,0,0.032699921
2021-06-21+20_50_03,-71,-91,-93,28,28,15,28,16098,666,1475606,0,0,0.012513802
2021-06-21+20_50_04,-71,-93,-93,28,28,15,27.84347826,5526,236,505306,0,0,0.007721314
2021-06-21+20_50_05,-71,-92,-93,28,28,15,27.9702381,12195,510,1117214,0,0,0.016294265
2021-06-21+20_50_06,-71,-92,-93,28,28,15,19.5,26,10,666,0,0,0.133333333
2021-06-21+20_50_07,-71,-93,-93,28,28,15,27.99590164,11800,493,1081188,0,0,0.012552301
2021-06-21+20_50_09,-71,-95,-93,28,28,15,28,12783,531,1171379,0,0,0.017599139
2021-06-21+20_50_10,-71,-92,-93,28,28,15,28,12070,502,1105812,0,0,0.014452519
2021-06-21+20_50_11,-71,-91,-93,28,28,15,27.98863636,12853,532,1177841,0,0,0.012826421
2021-06-21+20_50_12,-70,-91,-93,28,28,15,27.9977221,10682,444,978676,0,0,0.020628954
2021-06-21+20_50_13,-71,-92,-93,28,28,15,27.96111111,8659,367,792782,0,0,0.028061511
2021-06-21+20_50_14,-71,-92,-93,28,28,15,28,7299,307,668327,0,0,0.014447745
2021-06-21+20_50_15,-71,-93,-93,28,28,15,27.98684211,12959,537,1187325,0,0,0.012421887
2021-06-21+20_50_16,-71,-94,-93,28,28,15,27.99034749,12542,522,1149286,0,0,0.005392546
2021-06-21+20_50_17,-71,-90,-93,28,28,15,28,7878,329,721367,0,0,0.014387589
2021-06-21+20_50_18,-71,-91,-93,28,28,15,27.99025341,12434,518,1139150,0,0,0.018084182
2021-06-21+20_50_19,-71,-92,-93,28,28,15,27.99448529,13209,548,1210529,0,0,0.017041226
2021-06-21+20_50_20,-71,-92,-93,28,28,15,27.98945518,13836,574,1267749,0,0,0.010725011
2021-06-21+20_50_21,-71,-89,-93,28,28,15,27.99347471,14831,617,1359253,0,0,0.019956387
2021-06-21+20_50_22,-71,-91,-93,28,28,15,28,12512,520,1146793,0,0,0.01766507
2021-06-21+20_50_23,-71,-94,-93,28,28,15,27.72727273,230,20,19365,0,0,0.141791045
2021-06-21+20_50_24,-71,-92,-93,28,28,15,28,12672,526,1161264,0,0,0.017598263
2021-06-21+20_50_25,-71,-91,-93,28,28,15,27.97183099,12126,502,1110945,0,0,0.006147037
2021-06-21+20_50_26,-71,-94,-93,28,28,15,27.7826087,1594,77,144643,0,0,0
2021-06-21+20_50_27,-71,-96,-93,28,28,15,27.9858871,11990,501,1098350,0,0,0.016406891
2021-06-21+20_50_28,-71,-95,-93,28,28,15,27.99414063,12379,517,1134314,0,0,0.018007298
2021-06-21+20_50_29,-71,-95,-93,28,28,15,27.98792757,12016,502,1100836,0,0,0.018220443
2021-06-21+20_50_30,-71,-95,-93,28,28,15,27.98977505,11884,493,1088800,0,0,0.01040886
2021-06-21+20_50_31,-71,-93,-93,28,28,15,27.99398798,12077,502,1106959,0,0,0.008375072
2021-06-21+20_50_32,-71,-92,-93,28,28,15,27.97286822,12545,522,1149272,0,0,0.016001255
2021-06-21+20_50_33,-71,-91,-93,28,28,15,28,10881,452,997155,0,0,0.013598042
2021-06-21+20_50_35,-71,-92,-93,28,28,15,27.99303136,13935,578,1277076,0,0,0.018177975
2021-06-21+20_50_36,-71,-92,-93,28,28,15,27.99520767,15161,629,1389663,0,0,0.023508953
2021-06-21+20_50_37,-71,-95,-93,28,28,15,27.98988196,14372,597,1317235,0,0,0.013724952
2021-06-21+20_50_38,-71,-91,-93,28,28,15,27.98156682,21139,870,1937891,0,0,0.01399319
2021-06-21+20_50_39,-71,-92,-93,28,28,15,27.98967298,14091,585,1291391,0,0,0.021730075
2021-06-21+20_50_40,-71,-91,-93,28,28,15,27.98382353,16415,683,1504679,0,0,0.013936445
2021-06-21+20_50_41,-71,-92,-93,28,28,15,27.97158082,13635,567,1249604,0,0,0.015381282
2021-06-21+20_50_42,-71,-92,-93,28,28,15,27.98959881,16373,676,1500804,0,0,0.017993163
2021-06-21+20_50_43,-71,-94,-93,28,28,15,27.98390342,12030,502,1102186,0,0,0.012477426
2021-06-21+20_50_44,-71,-96,-93,28,28,15,27.95348837,10334,435,946631,0,0,0.014307516
2021-06-21+20_50_45,-71,-90,-93,28,28,15,27.98874824,17248,714,1581029,0,0,0.018494281
2021-06-21+20_50_46,-71,-91,-93,28,28,15,28,13919,578,1275802,0,0,0.015907805
2021-06-21+20_50_47,-71,-91,-93,28,28,15,27.99681529,15179,631,1391545,0,0,0.020962332
2021-06-21+20_50_48,-71,-91,-93,28,28,15,28,17349,719,1590538,0,0,0.011396661
2021-06-21+20_50_49,-71,-91,-93,28,28,15,27.98348018,22086,908,2025199,0,0,0.014501807
2021-06-21+20_50_50,-71,-91,-93,28,28,15,27.96987366,25033,1030,2295175,0,0,0.022186633
2021-06-21+20_50_51,-71,-93,-93,28,28,15,28,19545,804,1791967,0,0,0.013974372
2021-06-21+20_50_52,-71,-91,-93,28,28,15,27.996633,21698,893,1989460,0,0,0.015561907
2021-06-21+20_50_53,-71,-95,-93,28,28,15,27.98125,15506,644,1420875,0,0,0.016989984
2021-06-21+20_50_54,-71,-91,-93,28,28,15,28,14130,585,1295071,0,0,0.019090594
2021-06-21+20_50_55,-71,-92,-93,28,28,15,27.96734694,11870,495,1087524,0,0,0.01000834
2021-06-21+20_50_56,-71,-92,-93,28,28,15,27.98237885,11058,459,1013052,0,0,0.022108242
2021-06-21+20_50_57,-71,-92,-93,28,28,15,27.99246231,9662,404,884954,0,0,0.010243802
2021-06-21+20_50_58,-71,-94,-93,28,28,15,28,8522,359,780499,0,0,0.020121881
2021-06-21+20_51_00,-71,-95,-93,28,28,15,28,11336,471,1038737,0,0,0.013059377
2021-06-21+20_51_01,-71,-93,-93,28,28,15,27.98317757,13003,539,1191463,0,0,0.017009374
2021-06-21+20_51_02,-71,-92,-93,28,28,15,27.9922179,18722,774,1716132,0,0,0.01447597
2021-06-21+20_51_03,-71,-92,-93,28,28,15,27.9154519,8260,348,756339,0,0,0.022600876
2021-06-21+20_51_04,-71,-93,-93,28,28,15,27.98876404,12974,538,1188922,0,0,0.009693916
2021-06-21+20_51_05,-71,-91,-93,28,28,15,27.984,18228,752,1671099,0,0,0.01085305
2021-06-21+20_51_06,-71,-89,-93,28,28,15,27.98169717,14573,605,1335486,0,0,0.018653199
2021-06-21+20_51_07,-71,-96,-93,28,28,15,28,12532,524,1148540,0,0,0.016712436
2021-06-21+20_51_08,-71,-91,-93,28,28,15,27.9980695,12569,521,1152075,0,0,0.02709188
2021-06-21+20_51_09,-71,-93,-93,28,28,15,27.99214145,12366,514,1133056,0,0,0.024917205
2021-06-21+20_51_10,-71,-94,-93,28,28,15,27.99423077,12623,525,1156707,0,0,0.017818238
2021-06-21+20_51_11,-71,-91,-93,28,28,15,27.93952802,16426,681,1505409,0,0,0.024294624
2021-06-21+20_51_12,-71,-93,-93,28,28,15,28,9919,414,908811,0,0,0.015972222
2021-06-21+20_51_13,-71,-93,-93,28,28,15,27.996337,13276,551,1216455,0,0,0.013010185
2021-06-21+20_51_14,-71,-91,-93,28,28,15,27.99799197,12087,502,1107758,0,0,0.020264246
2021-06-21+20_51_15,-71,-88,-93,28,28,15,27.95516569,12428,517,1138850,0,0,0.022879157
2021-06-21+20_51_16,-71,-91,-93,28,28,15,28,6960,291,637167,0,0,0.010942163
2021-06-21+20_51_17,-71,-90,-93,28,28,15,27.97590361,5973,256,546371,0,0,0.02592955
2021-06-21+20_51_18,-71,-93,-93,28,28,15,27.96494465,13107,547,1200783,0,0,0.012506592
2021-06-21+20_51_19,-71,-91,-93,28,28,15,27.96711799,12541,521,1149203,0,0,0.01158575
2021-06-21+20_51_20,-71,-91,-93,28,28,15,28,8808,367,806655,0,0,0.019481242
2021-06-21+20_51_21,-71,-90,-93,28,28,15,27.99749373,9645,405,883407,0,0,0.015514954
2021-06-21+20_51_22,-71,-91,-93,28,28,15,27.96798493,12870,536,1179101,0,0,0.005947324
2021-06-21+20_51_23,-71,-90,-93,28,28,15,28,8465,357,775530,0,0,0.019232997
2021-06-21+20_51_24,-71,-91,-93,28,28,15,27.99190283,12025,499,1101622,0,0,0.014505819
2021-06-21+20_51_25,-71,-91,-93,28,28,15,27.95840868,13437,556,1231647,0,0,0.021838829
2021-06-21+20_51_27,-71,-91,-93,28,28,15,28,8276,347,757710,0,0,0.006721075
2021-06-21+20_51_28,-71,-90,-93,28,28,15,28,10340,429,947311,0,0,0.007201152
2021-06-21+20_51_29,-71,-91,-93,28,28,15,27.94484412,20239,836,1855458,0,0,0.015804318
2021-06-21+20_51_30,-71,-90,-93,28,28,15,28,20900,860,1916396,0,0,0.010650888
2021-06-21+20_51_31,-71,-92,-93,28,28,15,27.97117794,19335,801,1772553,0,0,0.006525537
2021-06-21+20_51_32,-71,-90,-93,28,28,15,27.99872449,19079,787,1748971,0,0,0.006509061
2021-06-21+20_51_33,-71,-91,-93,28,28,15,28,4442,192,406249,0,0,0.010028973
2021-06-21+20_51_34,-71,-93,-93,28,28,15,28,12658,526,1159998,0,0,0.015554519
2021-06-21+20_51_35,-71,-91,-93,28,28,15,27.94059406,7364,309,673990,0,0,0.006743998
2021-06-21+20_51_36,-71,-91,-93,28,28,15,27.91156463,7055,300,645596,0,0,0.01795657
2021-06-21+20_51_37,-71,-90,-93,28,28,15,27.97343454,12794,532,1172251,0,0,0.022239205
2021-06-21+20_51_38,-71,-90,-93,28,28,15,27.94230769,6299,266,576381,0,0,0.02037325
2021-06-21+20_51_39,-71,-91,-93,28,28,15,27.94755245,6902,293,631437,0,0,0.024727992
2021-06-21+20_51_40,-71,-91,-93,28,28,15,27.99630996,13160,547,1205857,0,0,0.009409108
2021-06-21+20_51_41,-71,-93,-93,28,28,15,21,34,10,1572,0,0,0
2021-06-21+20_51_42,-71,-92,-93,28,28,15,28,11775,491,1078923,0,0,0.00422833
2021-06-21+20_51_43,-71,-91,-93,28,28,15,28,11891,492,1089515,0,0,0.016541229
2021-06-21+20_51_44,-71,-90,-93,28,28,15,27.94117647,2000,93,181716,0,0,0.002991027
2021-06-21+20_51_45,-71,-92,-93,28,28,15,27.99107143,10887,453,997404,0,0,0.015819924
2021-06-21+20_51_46,-71,-91,-93,28,28,15,28,12130,503,1111665,0,0,0.032386726
2021-06-21+20_51_47,-71,-91,-93,28,28,15,28,10751,446,984998,0,0,0.026353921
2021-06-21+20_51_48,-71,-95,-93,28,28,15,27.35087719,1279,65,115684,0,0,0.016910069
2021-06-21+20_51_49,-71,-90,-93,28,28,15,27.99403579,12181,508,1116067,0,0,0.018136386
2021-06-21+20_51_50,-71,-91,-93,28,28,15,28,7548,316,691126,0,0,0.010357939
2021-06-21+20_51_52,-71,-94,-93,28,28,15,28,5941,253,543685,0,0,0.00867679
2021-06-21+20_51_53,-71,-90,-93,28,28,15,27.93822394,12534,523,1148053,0,0,0.012993149
2021-06-21+20_51_54,-71,-92,-93,28,28,15,27.99647887,6917,290,633185,0,0,0.024950663
2021-06-21+20_51_55,-71,-93,-93,28,28,15,27.99578059,5725,245,523616,0,0,0.004347826
2021-06-21+20_51_56,-71,-91,-93,28,28,15,27.92030361,12693,530,1163182,0,0,0.007816775
2021-06-21+20_51_57,-71,-93,-97,28,28,15,27.81012658,1901,87,172718,0,0,0.025627883
2021-06-21+20_51_58,-71,-93,-97,28,28,15,27.98607889,10407,436,953225,0,0,0.004781486
2021-06-21+20_51_59,-71,-94,-97,28,28,15,27.64285714,994,51,89406,0,0,0.04789272
2021-06-21+20_52_00,-71,-93,-97,28,28,15,27.99021526,12389,516,1135130,0,0,0.012513949
2021-06-21+20_52_01,-71,-93,-97,28,28,15,27.99609375,12415,516,1137699,0,0,0.017800633
2021-06-21+20_52_02,-71,-91,-97,28,28,15,27.99217221,12417,516,1137640,0,0,0.016864608
2021-06-21+20_52_03,-71,-93,-97,28,28,15,28,5692,241,520707,0,0,0.020309811
2021-06-21+20_52_04,-71,-95,-97,28,28,15,27.98064516,7488,316,685419,0,0,0.003327566
2021-06-21+20_52_05,-71,-93,-97,28,28,15,27.99254844,16259,674,1490297,0,0,0.025590315
2021-06-21+20_52_06,-71,-92,-97,28,28,15,28,12017,498,1101071,0,0,0.026332847
2021-06-21+20_52_07,-71,-92,-97,28,28,15,27.99061914,12896,537,1181840,0,0,0.014368695
2021-06-21+20_52_08,-71,-92,-97,28,28,15,28,10699,447,980101,0,0,0.017899761
2021-06-21+20_52_09,-71,-89,-97,28,28,15,27.99069149,18294,755,1677035,0,0,0.014438099
2021-06-21+20_52_10,-71,-91,-97,28,28,15,28,16132,667,1478885,0,0,0.007688996
2021-06-21+20_52_11,-71,-91,-97,28,28,15,28,18338,757,1681355,0,0,0.018465985
2021-06-21+20_52_12,-71,-90,-97,28,28,15,28,23244,957,2131652,0,0,0.021057951
2021-06-21+20_52_13,-71,-91,-97,28,28,15,28,21125,871,1936712,0,0,0.011695906
2021-06-21+20_52_14,-71,-90,-97,28,28,15,27.99404171,24511,1008,2247450,0,0,0.016057164
2021-06-21+20_52_15,-71,-91,-97,28,28,15,27.99856322,16934,699,1552372,0,0,0.014146824
2021-06-21+20_52_17,-71,-91,-97,28,28,15,27.892,6040,256,552639,0,0,0.028157683
2021-06-21+20_52_18,-71,-91,-97,28,28,15,27.93096234,11571,484,1059698,0,0,0.012797543
2021-06-21+20_52_19,-71,-91,-97,28,28,15,20.5,24,11,414,0,0,0.2
2021-06-21+20_52_20,-71,-93,-97,28,28,15,14,20,10,97,0,0,0
2021-06-21+20_52_21,-71,-92,-97,28,28,15,27.95807128,11533,482,1056606,0,0,0.019135907
2021-06-21+20_52_22,-71,-91,-97,28,28,15,21,32,11,1192,0,0,0
2021-06-21+20_52_23,-71,-90,-97,28,28,15,27.97265625,12405,517,1136630,0,0,0.018824646
2021-06-21+20_52_24,-71,-91,-97,28,28,15,28,9074,380,831170,0,0,0.01668834
2021-06-21+20_52_25,-71,-90,-97,28,28,15,27.9939759,8047,338,736825,0,0,0.011182109
2021-06-21+20_52_26,-71,-91,-97,28,28,15,27.9376392,10841,453,993043,0,0,0.002484358
2021-06-21+20_52_27,-71,-91,-97,28,28,15,27.93913043,5596,238,511604,0,0,0.009206799
2021-06-21+20_52_28,-71,-91,-97,28,28,15,27.98402556,7533,319,689511,0,0,0.012712975
2021-06-21+20_52_29,-71,-91,-97,28,28,15,27.95409182,12192,506,1116987,0,0,0.002046329
2021-06-21+20_52_30,-71,-90,-97,28,28,15,27.99810606,12814,532,1174376,0,0,0.011875386
2021-06-21+20_52_31,-71,-92,-97,28,28,15,21,32,11,1192,0,0,0.157894737
2021-06-21+20_52_32,-71,-92,-97,28,28,15,28,12339,514,1130917,0,0,0.026892744
2021-06-21+20_52_33,-71,-91,-97,28,28,15,27.99751244,9799,407,897637,0,0,0.013887491
2021-06-21+20_52_34,-71,-92,-97,28,28,15,27.97014925,3227,142,294437,0,0,0.034699372
2021-06-21+20_52_35,-71,-91,-97,28,28,15,28,12316,511,1128539,0,0,0.014010087
2021-06-21+20_52_36,-71,-92,-97,28,28,15,27.99156118,11485,478,1052463,0,0,0.008802969
2021-06-21+20_52_37,-71,-91,-97,28,28,15,27.9968254,15315,633,1403771,0,0,0.017639513
2021-06-21+20_52_38,-71,-91,-97,28,28,15,28,26491,1085,2429268,0,0,0.013958163
2021-06-21+20_52_39,-71,-88,-97,28,28,15,28,26516,1086,2431560,0,0,0.013027619
2021-06-21+20_52_40,-71,-91,-97,28,28,15,28,19316,852,1772942,0,0,0.023408666
2021-06-21+20_52_42,-71,-91,-97,28,28,15,28,24322,996,2230368,0,0,0.004094669
2021-06-21+20_52_43,-71,-90,-97,28,28,15,28,24542,1009,2250252,0,0,0.016037206
2021-06-21+20_52_44,-71,-91,-97,28,28,15,28,23972,982,2198280,0,0,0.018426009
2021-06-21+20_52_45,-71,-91,-97,28,28,15,27.98056365,25068,1030,2298409,0,0,0.010577834
2021-06-21+20_52_46,-71,-89,-97,28,28,15,27.98578199,10246,427,938606,0,0,0.007459072
2021-06-21+20_52_47,-71,-90,-97,28,28,15,27.94927536,6689,282,612237,0,0,0.000298909
2021-06-21+20_52_48,-71,-89,-97,28,28,15,27.94055944,6949,293,635726,0,0,0.007143878
2021-06-21+20_52_49,-71,-88,-97,28,28,15,27.99173554,5803,248,531150,0,0,0
2021-06-21+20_52_50,-71,-90,-97,28,28,15,27.96100279,8756,366,801569,0,0,0.003301081
2021-06-21+20_52_51,-71,-93,-97,28,28,15,27.97183099,3418,149,312058,0,0,0.020630372
2021-06-21+20_52_52,-71,-90,-97,28,28,15,27.97463768,13439,556,1231639,0,0,0.017401477
2021-06-21+20_52_53,-71,-90,-97,28,28,15,28,12929,536,1184980,0,0,0.013354701
2021-06-21+20_52_54,-71,-91,-97,28,28,15,27.99347826,11217,465,1027565,0,0,0.017517737
