data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-28+23_05_12,-68,-90,-89,28,27,15,27.99782609,11201,465,1026222,14255,19760,0.004444049
2021-06-28+23_05_14,-68,-89,-89,28,28,15,28,9750,403,893343,19949,23166,0.007633588
2021-06-28+23_05_16,-68,-89,-89,28,28,15,28,10354,429,948575,12942,19026,0.004805844
2021-06-28+23_05_19,-68,-89,-89,28,27,15,27.97290931,20732,862,1898338,28290,35594,0.005993192
2021-06-28+23_05_21,-68,-89,-89,28,28,15,27.99764151,10362,433,948509,12713,7621,0.004802151
2021-06-28+23_05_22,-68,-90,-89,28,28,15,28,10381,430,950512,25372,13192,0.018901805
2021-06-28+23_05_23,-68,-89,-89,28,28,15,28,10355,427,948463,23747,7179,0.028155795
2021-06-28+23_05_24,-68,-89,-89,28,28,15,28,10355,428,948632,23903,7673,0.014278915
2021-06-28+23_05_25,-68,-89,-89,28,28,15,28,10379,431,950500,23569,13820,0.007364193
2021-06-28+23_05_26,-68,-89,-89,28,28,15,27.99529412,10359,433,948374,20299,13992,0.004803535
2021-06-28+23_05_27,-68,-90,-89,28,28,15,28,10357,429,948636,12898,7758,0.007189417
2021-06-28+23_05_28,-68,-89,-89,28,28,15,28,10468,432,959200,11771,12273,0.002382541
2021-06-28+23_05_29,-68,-89,-89,28,28,15,27.99764151,10354,429,948493,6504,7462,0.007191485
2021-06-28+23_05_30,-68,-90,-89,28,28,15,27.98349057,10348,429,947897,8650,16548,0.004808617
2021-06-28+23_05_31,-68,-88,-89,28,28,15,27.93411765,10358,432,948306,12914,8277,0.002407782
2021-06-28+23_05_32,-68,-91,-89,28,28,15,28,10245,426,938406,13359,13438,0.002434275
2021-06-28+23_05_34,-68,-90,-89,28,28,15,27.97913562,14427,675,1323965,17917,12456,0.009066557
2021-06-28+23_05_35,-68,-90,-89,28,28,15,27.96121417,11723,602,1075742,11090,19474,0.001533089
2021-06-28+23_05_36,-68,-90,-89,28,28,15,27.96808511,10437,475,956929,15144,18803,0.000765917
2021-06-28+23_05_37,-68,-91,-89,28,28,15,28,10364,432,948971,19360,21396,0.002406391
2021-06-28+23_05_38,-68,-88,-89,28,28,15,27.97169811,10350,430,947874,13874,1422,0.004999039
2021-06-28+23_05_39,-68,-88,-89,28,28,15,27.93647059,10377,432,950123,16678,13068,0.009544717
2021-06-28+23_05_40,-68,-89,-90,28,28,15,28,10357,430,948472,15100,13442,0.007189417
2021-06-28+23_05_43,-68,-89,-92,28,28,15,27.99882214,20732,862,1898786,27489,24308,0.001300641
2021-06-28+23_05_44,-68,-89,-92,28,28,15,27.99528302,10356,430,948441,13283,40,0.007190106
2021-06-28+23_05_45,-68,-91,-92,28,28,15,28,11029,459,1009943,13927,12763,0.004513043
2021-06-28+23_05_47,-68,-91,-92,28,28,15,28,12068,500,1105563,13751,14862,0.004126093
2021-06-28+23_05_48,-68,-90,-92,28,28,15,27.96725441,9704,404,888433,12429,10203,0.007669496
2021-06-28+23_05_49,-68,-89,-92,28,28,15,28,9682,400,887128,4765,4195,0.00513769
2021-06-28+23_05_50,-68,-90,-92,28,28,15,27.99795918,11968,497,1096149,9644,11857,0.007710803
2021-06-28+23_05_51,-68,-92,-92,28,28,15,27.99497487,9722,405,890213,14690,13895,0.002564892
2021-06-28+23_05_52,-68,-91,-92,28,28,15,28,12004,498,1099483,12632,12970,0.006209123
2021-06-28+23_05_54,-68,-92,-92,28,28,15,28,9746,406,892660,12534,9126,0.002558592
2021-06-28+23_05_55,-67,-90,-92,28,28,15,28,12208,506,1118200,11614,6646,0.004078969
2021-06-28+23_05_56,-69,-90,-92,28,28,15,28,9737,405,891808,12893,13558,0.005108818
2021-06-28+23_05_57,-69,-90,-92,28,28,15,27.99801587,12302,512,1126570,8650,12249,0.004047927
2021-06-28+23_05_58,-69,-90,-92,28,28,15,28,9909,410,907760,13979,11870,0.00251661
2021-06-28+23_05_59,-68,-89,-92,28,28,15,27.99352052,11281,470,1033114,6472,15425,0.004412673
2021-06-28+23_06_02,-69,-89,-92,28,28,15,28,10376,429,950516,21603,30,0.007176347
2021-06-28+23_06_03,-68,-90,-92,28,28,15,28,10486,437,960336,21945,13311,0.002378461
2021-06-28+23_06_04,-69,-89,-92,28,28,15,28,10354,429,948583,19521,13436,0.004805844
2021-06-28+23_06_06,-69,-91,-92,28,28,15,28,10354,430,948467,13221,12838,0.00240871
2021-06-28+23_06_11,-69,-92,-92,28,28,15,27.99764151,10350,428,948353,5199,11672,0.006527165
2021-06-28+23_06_12,-69,-91,-92,28,28,15,28,10379,432,950499,8648,14886,0.002402922
2021-06-28+23_06_13,-69,-91,-92,28,28,15,27.99766355,10451,435,957037,14977,9979,0.002386407
2021-06-28+23_06_14,-69,-92,-92,28,28,15,27.9976247,10259,429,939270,110,14489,0.002430961
2021-06-28+23_06_15,-69,-90,-92,28,28,15,27.99765258,10372,430,950372,15802,16552,0.00240454
2021-06-28+23_06_16,-69,-91,-92,28,28,15,27.99790795,11684,486,1069921,10128,18528,0.00213511
2021-06-28+23_09_21,-70,-91,-95,28,19,15,27.95844156,18722,771,1716302,12795,11706,0.03564438
2021-06-28+23_09_22,-70,-92,-95,28,28,15,18.8,44,15,1815,22,14437,0.043478261
2021-06-28+23_09_25,-79,-94,-95,28,28,15,27.97149938,16963,808,1558682,16,14369,0.045574748
2021-06-28+23_09_26,-79,-98,-95,28,28,15,28,11944,565,1095923,22,15599,0.10107624
2021-06-28+23_09_27,-74,-97,-95,28,28,15,26.52631579,306,34,25317,16,9533,0.094674556
2021-06-28+23_09_29,-73,-93,-95,28,28,15,27.97962154,14170,692,1300888,18,6750,0.011234387
2021-06-28+23_09_30,-74,-93,-95,28,28,15,28,13464,803,1238700,18,6122,0.009927201
2021-06-28+23_09_31,-74,-93,-95,28,28,15,28,12049,719,1109214,18,12632,0.008883771
2021-06-28+23_09_32,-74,-93,-95,28,28,15,28,13735,828,1265183,26,15385,0.004277222
2021-06-28+23_09_33,-74,-95,-95,28,28,15,28,13103,793,1206982,24,14176,0.005842185
2021-06-28+23_09_34,-73,-95,-95,28,28,15,28,10235,629,941697,18,8868,0.020480429
2021-06-28+23_09_37,-74,-95,-95,28,28,15,28,25404,1539,2339058,36,12837,0.006375406
2021-06-28+23_09_38,-74,-95,-95,28,28,15,28,11537,690,1062239,18,9847,0.006886459
2021-06-28+23_09_39,-74,-95,-95,28,28,15,27.98852224,11801,702,1086148,30,18221,0.0048908
2021-06-28+23_09_40,-74,-95,-95,28,28,15,28,13327,783,1226385,22,20482,0.00247006
2021-06-28+23_09_41,-74,-95,-95,28,28,15,27.98002853,12168,706,1119181,3654,19372,0.001313198
2021-06-28+23_09_43,-74,-95,-95,28,28,15,28,12690,704,1166613,14950,13308,0.00063002
2021-06-28+23_09_44,-74,-95,-95,28,28,15,27.99426934,12958,701,1191160,20248,16463,0.00613591
2021-06-28+23_09_45,-73,-95,-95,28,28,15,27.9884106,12275,612,1126196,18529,17643,0.013342979
2021-06-28+23_09_47,-75,-95,-95,28,28,15,27.96446701,14384,596,1317948,13892,16012,0.021363451
2021-06-28+23_09_48,-74,-95,-95,28,28,15,28,10436,433,956413,14346,17727,0.037180552
2021-06-28+23_09_56,-74,-95,-95,28,28,15,28,15576,643,1427674,7485,156,0.040354876
2021-06-28+23_10_00,-74,-94,-95,28,28,15,27.97619048,13241,562,1211325,20368,5787,0.079847116
2021-06-28+23_10_01,-74,-98,-95,28,28,15,27.15,388,30,33619,10299,8691,0.051344743
2021-06-28+23_10_03,-73,-93,-95,28,28,15,27.99731544,17246,749,1581610,12131,17748,0.002371724
2021-06-28+23_10_07,-73,-92,-95,28,28,15,28,13899,807,1279000,11703,12757,0.001580346
2021-06-28+23_10_08,-73,-95,-95,28,28,15,27.97807018,11890,690,1093841,13107,14334,0.001176075
2021-06-28+23_10_09,-73,-94,-95,28,28,15,27.99102564,13475,789,1239405,10852,13857,0.001185976
2021-06-28+23_10_13,-73,-97,-95,28,28,15,28,13039,755,1199091,11076,12379,0.004808426
2021-06-28+23_10_14,-74,-94,-95,28,28,15,28,3812,244,349494,12347,12540,0.084973596
2021-06-28+23_10_15,-74,-93,-95,28,28,15,28,9008,449,826830,11639,10568,0.072869494
2021-06-28+23_10_16,-73,-92,-95,28,28,15,27.98557692,19739,837,1809728,11437,15271,0.030691416
2021-06-28+23_10_17,-73,-93,-95,28,28,15,27.92009685,18831,827,1727429,12458,10915,0.009363985
2021-06-28+23_10_18,-73,-95,-95,28,28,15,27.95412844,14604,771,1341149,11470,11616,0.011841126
2021-06-28+23_10_19,-73,-95,-95,28,28,15,27.98666667,16202,830,1488616,11772,12653,0.003934587
2021-06-28+23_10_20,-73,-95,-95,28,28,15,27.9457672,15754,759,1446041,12161,12547,0.002911392
2021-06-28+23_10_21,-73,-95,-95,28,28,15,27.97972973,15044,745,1381919,13334,12152,0.014025429
2021-06-28+23_10_23,-73,-95,-95,28,28,15,28,10621,605,976779,13376,13006,0.011632235
2021-06-28+23_10_24,-73,-93,-95,28,28,15,28,13007,756,1196694,10992,14317,0.001075186
2021-06-28+23_10_25,-74,-95,-95,28,28,15,27.99550898,11688,672,1075429,11125,11062,0.002389894
2021-06-28+23_10_26,-74,-94,-95,28,28,15,28,11006,629,1012644,12252,16657,0.017496876
2021-06-28+23_10_27,-74,-93,-95,28,28,15,27.97965116,11971,694,1101433,11711,11043,0.013920923
2021-06-28+23_10_29,-74,-94,-95,28,28,15,28,12960,755,1192160,11019,13579,0.002155836
2021-06-28+23_10_31,-74,-94,-95,28,28,15,28,12313,694,1132298,11318,13784,0.005010101
2021-06-28+23_10_32,-73,-95,-95,28,28,15,27.98318241,14500,778,1332864,11441,13753,0.003162381
2021-06-28+23_10_33,-73,-95,-95,28,28,15,27.97480106,14678,758,1348557,12565,11377,0.010649771
2021-06-28+23_10_34,-73,-95,-95,28,28,15,28,12652,674,1163602,10426,14318,0.016938617
2021-06-28+23_10_35,-73,-94,-95,28,28,15,27.98216735,14130,734,1298343,14164,12865,0.012716601
2021-06-28+23_10_36,-74,-96,-95,28,28,15,27.96366782,10730,588,985522,9706,12970,0.057449051
2021-06-28+23_10_37,-74,-94,-95,28,28,15,28,10710,618,985399,10150,13232,0.01444741
2021-06-28+23_10_39,-74,-96,-95,28,28,15,28,11979,695,1101724,11199,13445,0.010490666
2021-06-28+23_10_42,-73,-94,-95,28,28,15,28,13854,763,1274435,10992,11619,0.002304479
2021-06-28+23_10_43,-73,-95,-95,28,28,15,27.93498452,12082,652,1109836,10213,12364,0.011373865
2021-06-28+23_10_44,-74,-93,-95,28,28,15,27.99857955,12555,710,1154733,13442,15281,0.006016942
2021-06-28+23_10_47,-73,-92,-96,28,28,15,27.99736842,20014,1152,1841074,20264,25232,0.029200621
2021-06-28+23_10_48,-73,-94,-96,28,28,15,28,11871,678,1091972,13856,13929,0.002353139
2021-06-28+23_10_49,-74,-94,-96,28,28,15,28,13044,749,1200356,12676,11143,0.00911577
2021-06-28+23_10_50,-74,-94,-96,28,28,15,27.97770701,11015,634,1013152,10308,13185,0.019057797
2021-06-28+23_10_51,-73,-95,-96,28,28,15,27.97027601,8244,478,758182,12101,14468,0.029546792
2021-06-28+23_10_52,-73,-95,-96,28,28,15,27.97846154,11204,654,1031296,11227,11231,0.024466696
2021-06-28+23_10_53,-73,-95,-96,28,28,15,28,10836,625,996678,10407,11215,0.022021661
2021-06-28+23_10_54,-73,-94,-96,28,28,15,27.98622047,8816,515,810924,12369,16224,0.025963982
2021-06-28+23_10_55,-73,-95,-96,28,28,15,28,12904,750,1187622,12234,11366,0.001083759
2021-06-28+23_10_56,-73,-94,-96,28,28,15,27.97910448,11769,677,1082551,11114,13668,0.020474407
2021-06-28+23_10_57,-73,-95,-96,28,28,15,28,8585,500,789628,10979,14289,0.032239883
2021-06-28+23_10_58,-73,-95,-96,28,28,15,28,11456,668,1054066,11538,11292,0.008653513
2021-06-28+23_10_59,-73,-96,-96,28,28,15,28,12944,747,1191207,11295,12935,0.007285835
2021-06-28+23_11_00,-73,-95,-96,28,28,15,28,9404,537,865272,11198,15039,0.029514964
2021-06-28+23_11_01,-73,-96,-96,28,28,15,28,12952,751,1191609,11722,11943,0.006748466
2021-06-28+23_11_02,-73,-95,-96,28,28,15,28,11642,673,1071079,11377,13462,0.007332879
2021-06-28+23_11_03,-74,-95,-96,28,28,15,28,11266,639,1036554,12182,13534,0.022812039
2021-06-28+23_11_04,-74,-95,-96,28,28,15,27.95415959,10366,596,953320,13397,13629,0.011914975
2021-06-28+23_11_05,-74,-95,-96,28,28,15,28,13208,767,1215384,11033,14063,0.002266203
2021-06-28+23_11_06,-74,-95,-96,28,28,15,28,11618,674,1068162,11858,12265,0.005393374
2021-06-28+23_11_07,-74,-95,-96,28,28,15,28,11033,631,1014964,12794,15475,0.00702007
2021-06-28+23_11_08,-74,-96,-96,28,28,15,28,12936,752,1190194,10984,11890,0.006451613
2021-06-28+23_11_09,-74,-95,-96,28,28,15,28,9631,556,885790,12371,15900,0.013014962
2021-06-28+23_11_11,-74,-95,-96,28,28,15,27.99465241,12982,756,1194070,12601,11327,0.001230959
2021-06-28+23_11_12,-74,-95,-96,28,28,15,28,11647,677,1071608,11374,12277,0.001200583
2021-06-28+23_11_13,-74,-94,-96,28,28,15,28,11105,642,1021658,12221,15691,0.018125553
2021-06-28+23_11_14,-74,-95,-96,28,28,15,28,11710,678,1077391,11654,11127,0.00365864
2021-06-28+23_11_15,-74,-94,-96,28,28,15,28,12883,749,1185549,12071,16114,0.001085524
2021-06-28+23_11_16,-74,-93,-96,28,28,15,27.96923077,8135,460,748200,11914,11912,0.031662897
2021-06-28+23_11_17,-74,-95,-96,28,28,15,27.97763578,10965,636,1008011,11450,14049,0.018791946
2021-06-28+23_11_18,-74,-95,-96,28,28,15,27.99261448,11805,684,1085577,12847,13557,0.001184533
2021-06-28+23_11_19,-74,-94,-96,28,28,15,28,11687,674,1075098,14082,11152,0.002390098
2021-06-28+23_11_20,-74,-94,-96,28,28,15,28,10618,614,976598,9845,13966,0.031381135
2021-06-28+23_11_21,-74,-94,-96,28,28,15,28,12281,707,1129669,13598,13736,0.001138674
2021-06-28+23_11_22,-74,-95,-96,28,28,15,28,13268,767,1221433,11107,12341,0.001054058
2021-06-28+23_11_23,-73,-95,-96,28,28,15,28,11955,695,1099820,11782,15544,0.001336563
2021-06-28+23_11_25,-73,-93,-96,28,28,15,28,10900,623,1002796,12468,13998,0.0227721
2021-06-28+23_11_27,-73,-94,-96,28,28,15,28,11942,688,1098585,11606,13167,0.00117096
2021-06-28+23_11_28,-73,-94,-96,28,28,15,27.99541284,11398,660,1048539,14937,13251,0.001226779
2021-06-28+23_11_29,-74,-94,-96,28,28,15,28,13204,757,1214936,11708,13056,0.002266888
2021-06-28+23_11_30,-74,-96,-96,28,28,15,28,11804,683,1086889,12731,14694,0.001353638
2021-06-28+23_11_31,-74,-95,-96,28,28,15,28,13856,802,1275619,12150,11092,0.001009373
2021-06-28+23_11_32,-74,-95,-96,28,28,15,28,12779,738,1175557,10677,13327,0.001952515
2021-06-28+23_11_33,-74,-95,-96,28,28,15,28,9963,570,916129,13315,14697,0.024383079
2021-06-28+23_11_36,-74,-95,-96,28,28,15,27.99458362,25910,1490,2383328,24197,27610,0.001618372
2021-06-28+23_11_38,-74,-94,-96,28,28,15,28,10628,587,977269,11858,15420,0.016017035
2021-06-28+23_11_39,-74,-94,-96,28,28,15,27.97935103,11932,684,1097514,14126,12233,0.004671338
2021-06-28+23_11_40,-74,-93,-96,28,28,15,28,12932,751,1190051,12331,12514,0.004311672
2021-06-28+23_11_42,-74,-95,-96,28,28,15,28,12808,751,1178278,11769,12907,0.006053081
2021-06-28+23_11_43,-74,-95,-96,28,28,15,28,11638,679,1070303,12451,12930,0.00120151
2021-06-28+23_11_44,-74,-95,-96,28,28,15,27.9890411,12752,734,1173456,11200,15125,0.001096663
2021-06-28+23_11_45,-74,-93,-96,28,28,15,27.99579832,8623,485,792272,11952,13369,0.038791662
2021-06-28+23_11_46,-74,-94,-96,28,28,15,28,11781,677,1083925,16345,14523,0.003552398
2021-06-28+23_11_47,-74,-95,-96,28,28,15,28,12969,755,1193383,11845,12199,0.003534383
2021-06-28+23_11_48,-74,-94,-96,28,28,15,27.99655766,10106,588,929472,10966,15214,0.012024636
2021-06-28+23_11_49,-74,-93,-96,28,28,15,28,11377,649,1046759,11781,12107,0.012155943
2021-06-28+23_11_50,-74,-93,-94,28,28,15,28,12085,696,1111947,11663,13124,0.002311566
2021-06-28+23_11_51,-74,-93,-94,28,28,15,28,12191,705,1121628,11252,14923,0.002291513
2021-06-28+23_11_52,-74,-96,-94,28,28,15,28,13040,761,1200113,11664,11620,0.00122549
2021-06-28+23_11_54,-74,-95,-94,28,28,15,28,13063,754,1202160,10754,14012,0.003356985
2021-06-28+23_11_58,-74,-95,-96,28,28,15,27.99930265,25586,1444,2353529,27041,26694,0.001171143
2021-06-28+23_12_00,-74,-94,-96,28,28,15,28,13978,773,1286009,11431,14305,0.001143347
2021-06-28+23_12_01,-74,-95,-96,28,28,15,27.99300699,13311,722,1223271,13293,11184,0.002398261
2021-06-28+23_12_02,-74,-93,-96,28,28,15,27.93188854,13298,651,1220820,12116,15121,0.013428296
2021-06-28+23_12_03,-74,-94,-96,28,28,15,27.98938992,13546,759,1245977,11827,13491,0.002209782
2021-06-28+23_12_04,-74,-94,-96,28,28,15,27.9924338,15253,800,1401514,13317,13705,0.003657979
2021-06-28+23_12_05,-74,-92,-96,28,28,15,27.97357992,15214,762,1397335,12042,13428,0.00418903
2021-06-28+23_12_06,-74,-94,-96,28,28,15,27.97473997,13374,679,1228022,15447,14193,0.009406711
2021-06-28+23_12_07,-74,-95,-96,28,28,15,28,14319,815,1317515,11624,13632,0.002090738
2021-06-28+23_12_08,-74,-94,-96,28,28,15,27.96642336,12351,691,1135518,11576,11121,0.019139136
2021-06-28+23_12_09,-74,-94,-96,28,28,15,28,8395,471,771806,12019,15183,0.02235938
2021-06-28+23_12_10,-74,-94,-96,28,28,15,28,12371,705,1138536,11497,12772,0.0011304
2021-06-28+23_12_11,-74,-93,-96,28,28,15,28,12263,710,1128313,13309,11158,0.003575201
2021-06-28+23_12_14,-74,-93,-96,28,28,15,27.99603175,13031,758,1199805,11540,12782,0.001226336
2021-06-28+23_12_15,-74,-95,-96,28,28,15,28,12299,710,1131310,11261,12909,0.004693696
2021-06-28+23_12_17,-74,-95,-96,28,28,15,28,9989,566,918786,11332,15457,0.009519088
2021-06-28+23_12_18,-74,-92,-96,28,28,15,27.99635036,10044,554,923380,13662,11975,0.047871836
2021-06-28+23_12_19,-74,-94,-96,28,28,15,28,7711,425,708926,9914,13572,0.068494806
2021-06-28+23_12_20,-73,-93,-96,28,28,15,28,12760,732,1173945,13925,13224,0.003280737
2021-06-28+23_12_21,-74,-93,-96,28,28,15,27.99454297,12712,741,1169229,11584,12679,0.003293085
2021-06-28+23_12_23,-74,-92,-96,28,28,15,28,9505,545,873977,12333,13885,0.016452815
2021-06-28+23_12_24,-74,-94,-96,28,28,15,28,13378,769,1231193,11885,13142,0.0010454
2021-06-28+23_12_25,-74,-92,-96,28,28,15,28,11642,674,1071262,11693,12552,0.001201098
2021-06-28+23_12_26,-74,-94,-96,28,28,15,28,11562,673,1064516,11362,13614,0.004134367
2021-06-28+23_12_27,-74,-93,-96,28,28,15,28,10551,608,970172,11374,13463,0.024681087
2021-06-28+23_12_28,-74,-95,-96,28,28,15,28,12272,700,1128845,11777,14110,0.003410752
2021-06-28+23_12_29,-74,-93,-96,28,28,15,28,13239,770,1218312,11273,13517,0.003162412
2021-06-28+23_12_30,-74,-93,-96,28,28,15,28,8964,511,824246,11253,11613,0.032592273
2021-06-28+23_12_31,-74,-94,-96,28,28,15,28,12725,733,1170524,11912,13744,0.007797271
2021-06-28+23_12_32,-74,-94,-96,28,28,15,28,11268,653,1036655,13906,13860,0.007399577
2021-06-28+23_12_33,-74,-93,-96,28,28,15,28,12017,683,1105184,10614,12001,0.015322845
2021-06-28+23_12_34,-74,-93,-96,28,28,15,27.99002849,12329,707,1134336,13367,15530,0.004843006
2021-06-28+23_12_35,-74,-96,-96,28,28,15,28,11107,633,1022039,11509,11346,0.038105136
2021-06-28+23_12_36,-74,-94,-96,28,28,15,27.98434004,7785,456,715552,12691,12849,0.042553191
2021-06-28+23_12_37,-74,-94,-96,28,28,15,28,10314,602,949392,11374,14060,0.020698823
2021-06-28+23_12_38,-74,-95,-96,28,28,15,28,14003,807,1288238,11803,12660,0.008496778
2021-06-28+23_12_39,-74,-96,-96,28,28,15,28,10448,600,960605,11587,15929,0.020346929
2021-06-28+23_12_40,-74,-94,-96,28,28,15,27.90992647,9417,554,865340,10848,11451,0.029275332
2021-06-28+23_12_41,-74,-94,-96,28,28,15,28,12073,709,1110997,12056,13176,0.001158269
2021-06-28+23_12_42,-74,-96,-96,28,28,15,28,11971,689,1101469,14250,14580,0.005813471
2021-06-28+23_12_43,-74,-95,-96,28,28,15,27.9778481,11292,640,1038172,13077,11563,0.038815117
2021-06-28+23_12_44,-74,-93,-96,28,28,15,27.98618307,9997,584,920088,10027,17118,0.024682927
2021-06-28+23_12_46,-74,-95,-96,28,28,15,28,12085,699,1112505,11915,18001,0.001322205
2021-06-28+23_12_47,-74,-93,-96,28,28,15,28,13347,762,1228509,14106,19376,0.00343463
2021-06-28+23_12_48,-74,-94,-96,28,28,15,28,11276,653,1037313,12135,13202,0.012522988
2021-06-28+23_12_49,-74,-95,-96,28,28,15,27.97482014,9728,560,895223,10864,104,0.02024373
2021-06-28+23_12_50,-74,-96,-96,28,28,15,28,9597,557,882726,10877,98,0.056991255
2021-06-28+23_12_51,-74,-95,-96,28,28,15,27.9984375,10990,648,1010754,12276,20669,0.004348614
2021-06-28+23_12_52,-74,-96,-96,28,28,15,27.97826087,11174,656,1027019,11464,11916,0.016459819
2021-06-28+23_12_53,-74,-94,-96,28,28,15,27.94354839,8510,504,782420,10824,32,0.056436412
2021-06-28+23_12_54,-74,-93,-96,28,28,15,27.995671,11892,699,1094211,12011,14790,0.004686977
2021-06-28+23_12_55,-74,-94,-96,28,28,15,27.94514107,11059,642,1017701,10832,7018,0.0239188
2021-06-28+23_12_56,-74,-95,-96,28,28,15,28,11224,649,1032555,11776,6627,0.038382454
2021-06-28+23_12_57,-74,-96,-96,28,28,15,27.97647059,10278,602,945397,11374,13746,0.01504552
2021-06-28+23_12_58,-74,-95,-96,28,28,15,28,10996,638,1010526,12775,13419,0.011417783
2021-06-28+23_12_59,-74,-95,-96,28,28,15,27.95933735,11405,672,1048980,12461,856,0.001226027
2021-06-28+23_13_00,-74,-94,-96,28,28,15,28,13264,756,1219992,11261,12608,0.003605769
2021-06-28+23_13_01,-74,-94,-96,28,28,15,28,11690,677,1075472,10129,5518,0.002389486
2021-06-28+23_13_03,-74,-93,-96,28,28,15,28,12890,732,1185693,11256,13664,0.005938151
2021-06-28+23_13_04,-74,-94,-96,28,28,15,28,7565,416,695036,25257,7257,0.037531807
2021-06-28+23_13_05,-74,-96,-96,28,28,15,28,12974,782,1194492,11207,6635,0.003226798
2021-06-28+23_13_06,-74,-95,-96,28,28,15,28,12312,744,1133113,392,12159,0.00113581
2021-06-28+23_13_07,-74,-94,-96,28,28,15,28,10838,658,997178,838,6198,0.012752778
2021-06-28+23_13_09,-73,-94,-96,28,28,15,27.99253731,11565,679,1063338,17692,13124,0.001209085
2021-06-28+23_13_10,-74,-95,-96,28,28,15,28,11634,701,1071042,8550,12803,0.007337884
2021-06-28+23_13_11,-74,-95,-96,28,28,15,27.98429319,13215,768,1216122,19169,11255,0.001058281
2021-06-28+23_13_13,-74,-94,-96,28,28,15,28,11663,710,1073279,12058,14282,0.001198938
2021-06-28+23_13_15,-74,-96,-96,28,28,15,28,11615,704,1069543,180,15550,0.001203887
2021-06-28+23_13_16,-74,-95,-96,28,28,15,27.99862637,12954,736,1191071,18273,17040,0.00461042
2021-06-28+23_13_19,-74,-94,-96,28,28,15,27.98193548,13900,782,1277893,12847,19845,0.001580233
2021-06-28+23_13_22,-74,-94,-96,28,28,15,28,13287,711,1221425,13180,18659,0.001352875
2021-06-28+23_13_23,-74,-93,-96,28,28,15,28,14220,710,1306071,11875,10060,0.010713789
2021-06-28+23_13_24,-73,-98,-96,28,28,15,28,5565,244,508890,11860,23589,0.00286687
2021-06-28+23_13_25,-74,-95,-96,28,28,15,27.97014925,11384,473,1043129,11848,6012,0.07567392
2021-06-28+23_13_28,-73,-101,-96,28,28,15,27.97647059,3267,178,299023,12375,24443,0.004873591
2021-06-28+23_13_32,-73,-94,-96,28,28,15,27.99131807,22537,1278,2072589,24194,32139,0.012617744
2021-06-28+23_13_33,-74,-94,-96,28,28,15,27.99685535,5511,327,506347,12566,10880,0.077039022
2021-06-28+23_13_34,-73,-93,-96,28,28,15,28,13048,747,1200785,11019,12429,0.007001522
2021-06-28+23_13_35,-75,-95,-96,20,20,11,27.89370079,9335,515,852484,12174,12083,0.076656775
2021-06-28+23_13_36,-74,-94,-96,28,28,15,26.38837209,8269,437,673213,14504,9080,0.057556417
2021-06-28+23_13_37,-73,-95,-96,28,28,15,27.98660714,11786,679,1083949,9516,6944,0.036225366
2021-06-28+23_13_38,-73,-95,-96,28,28,15,27.99534884,11321,650,1041470,12307,8248,0.00220342
2021-06-28+23_13_39,-73,-95,-96,28,28,15,27.97985612,12193,700,1121752,12585,13652,0.011511958
2021-06-28+23_13_40,-73,-94,-96,28,28,15,28,10132,585,931953,12413,13548,0.006276971
2021-06-28+23_13_44,-73,-97,-96,28,28,15,27.98979592,10245,594,942347,11310,15581,0.012244504
2021-06-28+23_13_45,-73,-95,-96,28,28,15,28,11651,674,1072218,10932,16743,0.004102915
2021-06-28+23_13_47,-73,-96,-96,28,28,15,28,12560,737,1155695,11278,17221,0.001589825
2021-06-28+23_13_48,-73,-94,-96,28,28,15,27.99848943,11469,668,1055222,11538,14485,0.002435418
2021-06-28+23_13_49,-73,-95,-96,28,28,15,28,12610,738,1159846,11248,15215,0.001108999
2021-06-28+23_13_50,-74,-92,-96,28,28,15,28,9926,573,913336,11355,8973,0.015765989
2021-06-28+23_13_51,-73,-94,-96,28,28,15,28,10683,621,982781,12098,8785,0.004101799
2021-06-28+23_13_52,-73,-93,-96,28,28,15,28,12659,738,1164545,12469,16955,0.003777446
2021-06-28+23_14_08,-73,-92,-97,28,28,15,20.28571429,32,16,803,10491,12949,0.2
2021-06-28+23_14_24,-74,-94,-97,28,28,15,12,20,10,83,10751,13831,0.166666667
2021-06-28+23_14_38,-74,-93,-97,28,28,15,12,18,9,79,14392,9384,0.307692308
2021-06-28+23_14_54,-74,-94,-97,28,28,15,12,18,9,79,12073,13825,0.307692308
2021-06-28+23_15_08,-74,-92,-97,28,28,15,12,18,9,79,11833,14819,0.4375
2021-06-28+23_15_31,-73,-93,-97,28,28,15,18.5,24,12,222,10858,19067,0.428571429
2021-06-28+23_15_32,-73,-93,-97,28,28,15,24.5,72,12,5050,12101,24898,0.052631579
2021-06-28+23_15_45,-73,-93,-97,28,28,15,21,22,10,253,10803,11232,0.214285714
2021-06-28+23_17_16,-75,-94,-97,28,28,15,26.41558442,2991,161,250770,12511,13729,0.084761322
2021-06-28+23_17_18,-77,-96,-97,28,28,15,28,617,32,56372,12672,9016,0.072180451
2021-06-28+23_17_20,-77,-96,-97,28,28,15,28,16,1,1479,16604,12471,0.5
