data_time,UE_Pcell_rsrp,UE_Ncell_rsrp_1,UE_Ncell_rsrp_2,UE_mcs2_ul,UE_mcs1_dl,UE_wbCQI,UE_mcs1_dl,Pcell_prb_dl_used,UE_pdu_dl_used,UE_tbs_dl_used,Ncell_prb_dl_used_1,Ncell_prb_dl_used_2,UE_prb_retx_rate
2021-06-24+22_19_46,-80,-97,-103,28,28,15,28,13751,568,1260355,12367,0,0.010790591
2021-06-24+22_19_47,-80,-97,-103,28,28,15,27.99788136,11500,477,1053624,10606,0,0.043659044
2021-06-24+22_19_49,-80,-98,-103,28,28,15,28,13929,575,1276647,11351,0,0.032976951
2021-06-24+22_19_50,-80,-98,-99,28,28,15,28,10863,452,995150,11130,0,0.008488499
2021-06-24+22_19_51,-80,-99,-99,28,28,15,28,14563,600,1334906,11384,0,0.018533495
2021-06-24+22_19_52,-80,-98,-99,28,28,15,27.95319149,11419,476,1045926,11000,0,0.006525144
2021-06-24+22_19_53,-80,-97,-99,28,28,15,28,13885,573,1272567,15321,0,0.007150518
2021-06-24+22_19_54,-80,-98,-99,28,28,15,28,12046,501,1103624,10444,0,0.041762787
2021-06-24+22_19_55,-80,-97,-104,28,28,15,28,11760,487,1077509,13981,0,0.033451138
2021-06-24+22_19_56,-80,-98,-104,28,28,15,27.98136646,3905,169,356534,11385,0,0.012642225
2021-06-24+22_19_58,-80,-98,-104,28,28,15,28,17286,711,1584636,26404,0,0.034894757
2021-06-24+22_19_59,-80,-97,-104,28,28,15,28,13768,603,1262475,11721,0,0.064991511
2021-06-24+22_20_01,-80,-98,-104,28,28,15,28,4558,194,416552,25820,0,0.010850694
2021-06-24+22_20_02,-80,-98,-104,28,28,15,27.985138,11007,476,1008933,9986,0,0.056650668
2021-06-24+22_20_04,-80,-97,-104,28,28,15,28,8077,378,740775,24714,0,0.050658204
2021-06-24+22_20_05,-80,-97,-104,28,28,15,28,7681,446,706543,13688,0,0.021404001
2021-06-24+22_20_06,-80,-97,-104,28,28,15,28,13010,733,1197014,12626,0,0.016554539
2021-06-24+22_20_07,-80,-98,-104,28,28,15,27.99494949,13985,798,1286416,11768,0,0.022301454
2021-06-24+22_20_08,-80,-97,-104,28,28,15,28,3636,228,334400,11281,0,0.080889788
2021-06-24+22_20_09,-80,-97,-104,28,28,15,27.99850299,11926,674,1096896,12415,0,0.026130982
2021-06-24+22_20_10,-80,-98,-104,28,28,15,28,6475,388,595727,13189,0,0.042584652
2021-06-24+22_20_11,-80,-98,-104,28,28,15,28,12547,717,1154575,12510,0,0.028945128
2021-06-24+22_20_12,-80,-97,-104,28,28,15,27.98514851,7156,413,657669,12073,0,0.059411146
2021-06-24+22_20_14,-80,-99,-104,28,28,15,28,11549,673,1063088,12154,0,0.018442971
2021-06-24+22_20_15,-80,-98,-104,28,28,15,27.99264706,10187,547,937096,12579,0,0.077264493
2021-06-24+22_20_16,-80,-98,-104,28,28,15,27.98956781,11684,680,1074549,13510,0,0.035894051
2021-06-24+22_20_17,-80,-98,-104,28,28,15,28,14088,794,1295969,11262,0,0.015444825
2021-06-24+22_20_18,-80,-99,-104,28,28,15,28,12464,720,1147011,11747,0,0.027844942
2021-06-24+22_20_19,-80,-99,-104,28,28,15,27.99374022,11235,644,1033630,13380,0,0.02490887
2021-06-24+22_20_20,-80,-99,-104,28,28,15,27.99462366,13347,750,1227411,11360,0,0.043911175
2021-06-24+22_20_21,-80,-98,-104,28,28,15,28,10941,647,1007025,13326,0,0.025734639
2021-06-24+22_20_22,-80,-96,-99,28,28,15,27.95048143,14077,731,1293533,11082,0,0.023921786
2021-06-24+22_20_23,-80,-98,-99,28,28,15,27.73320896,11157,540,1022871,12560,0,0.029488518
2021-06-24+22_20_24,-80,-98,-99,28,28,15,27.88581315,6440,298,589240,13543,0,0.055579997
2021-06-24+22_20_25,-80,-98,-99,28,28,15,27.97635934,8491,431,778560,11605,0,0.099384811
2021-06-24+22_20_26,-80,-97,-99,28,28,15,27.99117647,6187,349,567643,13593,0,0.130306438
2021-06-24+22_20_27,-80,-98,-99,28,28,15,27.93294461,5965,352,547701,11200,0,0.127030587
2021-06-24+22_20_28,-80,-97,-99,28,28,15,28,4786,276,439565,12178,0,0.151267955
2021-06-24+22_20_29,-80,-97,-99,28,28,15,28,4709,272,431963,14717,0,0.177610898
2021-06-24+22_20_30,-80,-97,-99,28,28,15,28,5772,329,530452,11689,0,0.114859684
2021-06-24+22_20_31,-79,-96,-99,28,28,15,28,3339,205,306407,13590,0,0.147344229
2021-06-24+22_20_32,-79,-96,-99,28,28,15,28,3572,214,327667,12229,0,0.13552759
2021-06-24+22_20_33,-79,-95,-99,28,28,15,28,4570,260,419240,12943,0,0.15008369
2021-06-24+22_20_34,-80,-96,-99,28,28,15,27.96616541,4748,274,435594,12057,0,0.102457467
2021-06-24+22_20_35,-80,-95,-99,28,27,15,28,6100,346,560806,12577,0,0.061105125
2021-06-24+22_20_36,-81,-96,-99,28,28,15,27.97683398,4775,265,438333,12836,0,0.159478965
2021-06-24+22_20_37,-81,-97,-99,28,28,15,27.89099526,3619,218,332079,11937,0,0.177686889
2021-06-24+22_20_40,-81,-96,-101,28,28,15,27.88172043,6448,388,590742,24476,0,0.186269561
2021-06-24+22_20_41,-81,-96,-103,28,28,15,28,3049,183,279535,12131,0,0.163052429
2021-06-24+22_20_42,-81,-96,-103,28,28,15,28,3461,207,317364,11799,0,0.208733425
2021-06-24+22_20_43,-81,-96,-103,28,28,15,28,2018,129,184695,12407,0,0.245607477
2021-06-24+22_20_44,-81,-96,-103,28,28,15,28,1526,95,139241,12851,0,0.181330472
2021-06-24+22_20_45,-81,-96,-103,28,28,15,28,2722,168,249008,12139,0,0.173649059
2021-06-24+22_20_46,-81,-96,-103,28,28,15,28,2589,156,237116,12159,0,0.192199688
2021-06-24+22_20_47,-81,-97,-99,28,28,15,28,3396,204,311250,11484,0,0.191043354
2021-06-24+22_20_48,-81,-95,-99,28,28,15,27.99390244,2781,172,254831,11970,0,0.224700307
2021-06-24+22_20_49,-81,-96,-99,28,28,15,27.71317829,2200,138,200931,12655,0,0.176029963
2021-06-24+22_20_50,-81,-96,-99,28,28,15,28,2244,137,205262,11579,0,0.157024793
2021-06-24+22_20_51,-81,-96,-99,28,27,15,28,1849,115,169075,11102,0,0.218842417
2021-06-24+22_20_52,-80,-96,-99,28,28,15,28,1809,113,165266,13342,0,0.153089888
2021-06-24+22_20_53,-80,-96,-99,28,28,15,27.97857143,2477,149,226340,11744,0,0.166834847
2021-06-24+22_20_54,-81,-96,-99,28,28,15,27.89677419,2677,163,245001,10543,0,0.152043079
2021-06-24+22_20_55,-81,-97,-99,28,28,15,27.90666667,3861,232,354142,12276,0,0.114652603
2021-06-24+22_20_56,-81,-96,-99,28,28,15,27.98369565,3140,194,287497,11666,0,0.157951193
2021-06-24+22_20_57,-80,-96,-99,28,28,15,28,2074,127,189734,10890,0,0.155537459
2021-06-24+22_20_58,-80,-97,-99,28,28,15,28,1857,116,169766,11487,0,0.119487909
2021-06-24+22_20_59,-80,-97,-99,28,28,15,27.88965517,2607,153,239118,12701,0,0.18683718
2021-06-24+22_21_00,-80,-97,-99,28,28,15,26.31111111,1305,99,118510,12158,0,0.178211587
2021-06-24+22_21_01,-81,-96,-99,28,28,15,26.95789474,1514,103,138526,12668,0,0.166299559
2021-06-24+22_21_02,-80,-96,-99,28,28,15,27.99328859,2522,158,230915,11547,0,0.173656619
2021-06-24+22_21_03,-80,-96,-99,28,28,15,28,1718,108,156796,10767,0,0.203523412
2021-06-24+22_21_04,-80,-97,-100,28,28,15,28,2519,149,230397,12955,0,0.120767888
2021-06-24+22_21_05,-80,-96,-100,28,28,15,28,2296,142,210255,10568,0,0.222485608
2021-06-24+22_21_06,-80,-97,-100,28,28,15,28,3269,194,299582,11877,0,0.137921941
2021-06-24+22_21_07,-81,-96,-100,28,28,15,27.95266272,2940,178,268938,11325,0,0.176701204
2021-06-24+22_21_10,-81,-97,-100,28,28,15,27.99709302,5988,359,549035,22783,0,0.202663116
2021-06-24+22_21_11,-81,-97,-106,28,28,15,27.99447514,3121,190,285884,11425,0,0.231848388
2021-06-24+22_21_12,-81,-98,-106,28,28,15,28,2034,124,185797,15098,0,0.170473083
2021-06-24+22_21_13,-81,-97,-103,28,28,15,28,2259,136,206606,20480,0,0.173435785
2021-06-24+22_21_14,-81,-96,-103,28,28,15,28,2737,165,250493,9666,0,0.222664016
2021-06-24+22_21_15,-80,-96,-103,28,28,15,28,2635,157,241033,18088,0,0.169817265
2021-06-24+22_21_16,-81,-96,-105,28,28,15,28,1848,116,168804,13705,0,0.285106383
2021-06-24+22_21_17,-81,-96,-102,28,28,15,28,1847,115,168953,13580,0,0.163117354
2021-06-24+22_21_18,-81,-96,-102,28,28,15,28,2204,139,201811,18114,0,0.292228645
2021-06-24+22_21_19,-81,-97,-102,28,28,15,28,1363,91,123962,15714,0,0.378476972
2021-06-24+22_21_20,-81,-97,-102,28,28,15,28,1480,96,135027,18303,0,0.261845387
2021-06-24+22_21_21,-81,-97,-102,28,28,15,28,1922,120,175710,6424,0,0.166883398
2021-06-24+22_21_22,-81,-98,-102,28,28,15,28,2225,132,203439,14073,0,0.153348554
2021-06-24+22_21_23,-81,-97,-102,28,28,15,28,3041,181,278877,17150,0,0.219656146
2021-06-24+22_21_24,-81,-98,-102,28,28,15,27.93,1671,109,152333,15944,0,0.299958106
2021-06-24+22_21_25,-81,-98,-102,28,28,15,28,1826,116,166944,16291,0,0.285602504
2021-06-24+22_21_26,-81,-98,-102,28,19,15,28,1696,105,154702,16697,0,0.358304956
2021-06-24+22_21_27,-81,-97,-102,28,28,15,28,2737,164,250485,15377,0,0.294769389
2021-06-24+22_21_28,-81,-98,-102,28,28,15,27.94936709,2743,166,251184,16947,0,0.262039279
2021-06-24+22_21_29,-80,-98,-102,28,28,15,28,2109,135,192992,15201,0,0.231133795
2021-06-24+22_21_30,-80,-98,-102,28,28,15,28,2730,162,249769,14676,0,0.1796875
2021-06-24+22_21_31,-80,-97,-102,28,28,15,27.96680498,4204,249,385568,16061,0,0.169662256
2021-06-24+22_21_32,-80,-97,-102,28,28,15,28,2571,164,235577,13933,0,0.199564134
2021-06-24+22_21_33,-80,-96,-102,28,28,15,28,2769,164,253804,15806,0,0.154503817
2021-06-24+22_21_36,-80,-98,-102,28,28,15,27.99504132,10377,619,953192,25604,0,0.103731214
2021-06-24+22_21_37,-80,-98,-99,28,28,15,28,7387,428,679687,11699,0,0.097936256
2021-06-24+22_21_38,-80,-97,-99,28,28,15,28,7942,464,730611,13577,0,0.067840376
2021-06-24+22_21_39,-80,-97,-100,28,28,15,27.95035461,7375,428,678302,13592,0,0.095868579
2021-06-24+22_21_40,-80,-98,-100,28,28,15,27.96166134,5822,321,534056,7798,0,0.201371742
2021-06-24+22_21_41,-81,-97,-100,28,28,15,27.97560976,5663,336,520067,15539,0,0.09752988
2021-06-24+22_21_42,-80,-98,-107,28,28,15,27.99758454,7463,421,685628,14088,0,0.105048567
2021-06-24+22_21_43,-80,-98,-107,28,28,15,27.97910448,5981,342,549335,11944,0,0.103163893
2021-06-24+22_21_44,-80,-99,-107,28,28,15,27.96478873,5129,291,470545,13897,0,0.122798016
2021-06-24+22_21_45,-80,-100,-107,28,28,15,27.96657382,6498,367,596249,11652,0,0.118197856
2021-06-24+22_21_46,-80,-96,-107,28,28,15,27.99702381,6074,343,557968,12209,0,0.135865699
2021-06-24+22_21_47,-80,-98,-107,28,28,15,28,6652,374,611153,16043,0,0.13867668
2021-06-24+22_21_48,-81,-98,-100,28,28,15,28,7152,422,657135,9000,0,0.144804496
2021-06-24+22_21_49,-81,-97,-100,28,28,15,28,2956,172,270907,108,0,0.255040323
2021-06-24+22_21_50,-80,-97,-100,28,28,15,27.97247706,1885,119,171797,11772,0,0.229038855
2021-06-24+22_21_51,-80,-96,-100,28,28,15,27.99242424,2509,140,229334,15920,0,0.261189635
2021-06-24+22_21_52,-80,-98,-100,28,28,15,28,1690,107,154406,17539,0,0.25877193
2021-06-24+22_21_53,-80,-97,-100,28,28,15,28,1549,98,141141,11045,0,0.424163569
2021-06-24+22_21_54,-80,-97,-100,28,28,15,28,1010,69,91533,10409,0,0.40130409
2021-06-24+22_21_55,-80,-97,-100,28,28,15,28,1496,87,136373,12154,0,0.282494005
2021-06-24+22_21_56,-80,-97,-100,28,28,15,28,1622,101,147753,10276,0,0.327529022
2021-06-24+22_21_57,-80,-97,-100,28,28,15,28,896,62,81006,10069,0,0.42118863
2021-06-24+22_21_58,-80,-98,-100,28,28,15,28,912,59,82539,12597,0,0.339130435
2021-06-24+22_21_59,-80,-98,-100,28,28,15,28,1242,78,112560,10673,0,0.386666667
2021-06-24+22_22_00,-80,-98,-100,28,28,15,28,1237,77,112559,10252,0,0.311630495
2021-06-24+22_22_01,-80,-98,-100,28,28,15,28,1868,114,170419,12580,0,0.224252492
2021-06-24+22_22_02,-80,-98,-100,28,28,15,28,2220,138,203017,10247,0,0.276872964
2021-06-24+22_22_05,-79,-99,-100,28,28,15,28,7828,464,718029,23109,0,0.172865596
2021-06-24+22_22_06,-80,-98,-100,28,28,15,28,4510,262,413821,11093,0,0.149858624
2021-06-24+22_22_07,-79,-97,-100,28,28,15,28,2944,177,269843,10062,0,0.193645577
2021-06-24+22_22_08,-79,-98,-100,28,28,15,28,3437,207,315610,13089,0,0.220281307
2021-06-24+22_22_09,-79,-98,-102,28,28,15,28,2215,137,202575,10339,0,0.273532306
2021-06-24+22_22_10,-79,-96,-101,28,28,15,28,1564,96,142437,12186,0,0.309796999
2021-06-24+22_22_11,-79,-99,-101,28,28,15,27.67073171,1331,92,120917,10916,0,0.335164835
2021-06-24+22_22_12,-79,-99,-101,28,28,15,28,2322,138,212365,10374,0,0.190658766
2021-06-24+22_22_13,-80,-97,-101,28,28,15,28,1843,118,168314,11545,0,0.253241491
2021-06-24+22_22_14,-80,-97,-101,28,28,15,27.91304348,1639,101,149267,10917,0,0.371066769
2021-06-24+22_22_15,-80,-96,-101,28,28,15,28,1264,84,115205,10895,0,0.339947781
2021-06-24+22_22_16,-80,-98,-101,28,28,15,28,1310,86,119248,10896,0,0.339384771
2021-06-24+22_22_17,-80,-98,-101,28,28,15,28,1684,102,153456,10880,0,0.312372397
2021-06-24+22_22_18,-80,-97,-101,28,28,15,28,1380,88,125812,10985,0,0.349363508
2021-06-24+22_22_19,-80,-98,-101,28,28,15,28,1762,108,160743,10821,0,0.358572989
2021-06-24+22_22_20,-80,-97,-101,28,28,15,28,1087,71,98792,10859,0,0.366180758
2021-06-24+22_22_21,-80,-98,-101,28,28,15,28,1231,81,111956,10811,0,0.399804973
2021-06-24+22_22_22,-80,-98,-101,28,14,15,28,2028,122,185155,10884,0,0.329586777
2021-06-24+22_22_23,-80,-98,-101,28,14,15,28,1648,101,150362,11012,0,0.334947538
2021-06-24+22_22_24,-79,-97,-101,28,28,15,27.95402299,1507,95,137242,11875,0,0.369456067
2021-06-24+22_22_25,-79,-99,-101,28,28,15,28,1849,110,168592,10239,0,0.323948812
2021-06-24+22_22_26,-80,-98,-101,28,28,15,28,1576,99,143929,12722,0,0.377075099
2021-06-24+22_22_27,-80,-98,-101,28,28,15,28,1230,83,111908,10383,0,0.394685039
2021-06-24+22_22_29,-80,-98,-101,28,28,15,27.9,1433,88,130404,10338,0,0.36760812
2021-06-24+22_22_30,-80,-99,-112,28,28,15,28,1630,103,148610,12649,0,0.35033878
2021-06-24+22_22_31,-80,-97,-109,28,28,15,28,1714,111,156408,10375,0,0.359252336
2021-06-24+22_22_32,-80,-98,-109,28,28,15,28,1612,101,147156,10425,0,0.323257767
2021-06-24+22_22_33,-80,-98,-109,28,28,15,28,1446,96,131810,12722,0,0.277361319
2021-06-24+22_22_34,-80,-98,-109,28,28,15,28,1708,107,155838,10286,0,0.294506402
2021-06-24+22_22_35,-80,-97,-109,28,28,15,28,1758,110,160644,10535,0,0.342557966
2021-06-24+22_22_36,-80,-98,-109,28,28,15,28,1519,94,138404,12533,0,0.388978278
2021-06-24+22_22_37,-79,-97,-101,28,28,15,28,1841,113,168424,12396,0,0.344373219
2021-06-24+22_22_38,-79,-99,-103,28,28,15,28,1690,110,154290,11040,0,0.302229562
2021-06-24+22_22_39,-79,-98,-103,28,28,15,28,1006,69,91425,10579,0,0.374378109
2021-06-24+22_22_40,-80,-99,-103,28,28,15,28,1153,77,104542,11227,0,0.40932377
2021-06-24+22_22_41,-80,-98,-103,28,28,15,28,1476,99,134634,10861,0,0.386023295
2021-06-24+22_22_42,-81,-98,-103,28,28,15,28,1272,82,115826,10970,0,0.377081293
2021-06-24+22_22_43,-81,-98,-103,28,28,15,28,1674,101,152831,10865,0,0.399784869
2021-06-24+22_22_44,-81,-99,-103,28,28,15,28,1282,83,116789,10873,0,0.425369789
2021-06-24+22_22_45,-80,-99,-103,28,28,15,28,1235,79,112416,10890,0,0.411904762
2021-06-24+22_22_46,-81,-98,-103,28,28,15,28,1444,93,131354,10842,0,0.446106636
2021-06-24+22_22_47,-81,-98,-103,28,28,15,28,1282,84,116770,10811,0,0.351542742
2021-06-24+22_22_48,-81,-99,-103,28,28,15,28,1826,114,166469,10871,0,0.359971959
2021-06-24+22_22_49,-80,-98,-103,28,28,15,28,1527,100,139225,10863,0,0.30369357
2021-06-24+22_22_50,-80,-98,-99,28,28,15,28,1734,103,158217,10927,0,0.314624506
2021-06-24+22_22_51,-80,-99,-101,28,28,15,28,2220,135,203106,11801,0,0.301007557
2021-06-24+22_22_52,-80,-99,-101,28,28,15,28,1614,102,146968,10216,0,0.303409581
2021-06-24+22_22_55,-80,-98,-101,28,28,15,28,2354,152,214251,23005,0,0.32297958
2021-06-24+22_22_56,-80,-99,-101,28,28,15,28,1994,123,182080,10954,0,0.203992016
2021-06-24+22_22_57,-80,-99,-101,28,28,15,28,2379,142,217632,12713,0,0.204347826
2021-06-24+22_22_58,-80,-98,-101,28,28,15,28,3033,170,277643,10424,0,0.213025428
2021-06-24+22_22_59,-80,-97,-101,28,28,15,28,2718,153,248835,10139,0,0.251857969
2021-06-24+22_23_00,-80,-97,-101,28,28,15,28,2312,140,211126,12894,0,0.27795128
2021-06-24+22_23_01,-80,-98,-101,28,28,15,27.97,1668,108,152317,10341,0,0.364086923
2021-06-24+22_23_02,-80,-98,-101,28,28,15,27.95833333,1272,80,115576,10282,0,0.332633788
2021-06-24+22_23_03,-80,-98,-101,28,28,15,28,1086,68,98644,12638,0,0.293888166
2021-06-24+22_23_04,-80,-97,-101,28,28,15,28,1237,82,112261,10341,0,0.368555385
2021-06-24+22_23_05,-80,-96,-101,28,28,15,28,1233,79,112202,10376,0,0.385956175
2021-06-24+22_23_06,-80,-97,-101,28,28,15,28,1346,87,122676,11877,0,0.382568807
2021-06-24+22_23_07,-81,-98,-101,28,28,15,28,1170,77,106287,10813,0,0.381279746
2021-06-24+22_23_08,-81,-97,-101,28,28,15,27.89393939,1115,75,101112,10824,0,0.377094972
2021-06-24+22_23_09,-81,-98,-101,28,28,15,28,1168,79,106187,10858,0,0.42149579
2021-06-24+22_23_10,-81,-98,-101,28,28,15,28,970,64,88037,10835,0,0.365183246
2021-06-24+22_23_11,-81,-98,-101,28,28,15,28,1156,74,104907,10883,0,0.368306011
2021-06-24+22_23_12,-81,-98,-101,28,28,15,27.81176471,1497,94,136172,10854,0,0.391463415
2021-06-24+22_23_13,-81,-98,-101,28,28,15,28,1403,86,127809,10800,0,0.392377653
2021-06-24+22_23_14,-80,-97,-101,28,28,15,28,1941,121,177490,10863,0,0.379674017
2021-06-24+22_23_15,-80,-97,-101,28,28,15,28,1829,115,166789,10829,0,0.3553049
2021-06-24+22_23_16,-80,-97,-101,28,28,15,28,1813,111,165615,10861,0,0.363636364
2021-06-24+22_23_17,-80,-98,-101,28,28,15,27.96226415,1790,114,163423,10820,0,0.372370266
2021-06-24+22_23_18,-80,-99,-101,28,28,15,28,1244,81,113123,11600,0,0.340402969
2021-06-24+22_23_19,-80,-99,-101,28,28,15,28,1599,101,145486,10263,0,0.299912434
2021-06-24+22_23_21,-80,-98,-101,28,28,15,28,1315,86,119841,10664,0,0.296038544
2021-06-24+22_23_22,-80,-99,-101,28,28,15,28,1239,78,112711,13039,0,0.228518057
2021-06-24+22_23_23,-80,-98,-101,28,28,15,28,2255,139,206410,10237,0,0.233514616
2021-06-24+22_23_24,-80,-98,-101,28,28,15,27.84,1668,109,152149,11036,0,0.28041415
2021-06-24+22_23_25,-80,-99,-101,28,28,15,27.92045455,1497,96,136358,12871,0,0.359435173
2021-06-24+22_23_26,-80,-98,-101,28,28,15,28,2164,130,197683,10637,0,0.265693926
2021-06-24+22_23_27,-80,-98,-101,28,28,15,27.94936709,2800,165,256481,10822,0,0.203187251
2021-06-24+22_23_28,-80,-99,-101,28,28,15,28,2908,164,266120,12563,0,0.243889756
2021-06-24+22_23_29,-79,-98,-101,28,28,15,27.93209877,2929,169,268102,10830,0,0.161945637
2021-06-24+22_23_30,-80,-97,-101,28,28,15,28,2145,131,196293,10797,0,0.17816092
2021-06-24+22_23_31,-79,-97,-101,28,28,15,27.99315068,2595,154,237452,10795,0,0.200061652
2021-06-24+22_23_32,-80,-98,-101,28,28,15,28,2284,139,209257,10819,0,0.256752359
2021-06-24+22_23_33,-79,-98,-101,28,28,15,27.99328859,2653,158,242681,10787,0,0.203781513
2021-06-24+22_23_34,-79,-98,-101,28,28,15,28,2148,129,196279,12729,0,0.254684247
2021-06-24+22_23_35,-79,-99,-101,28,28,15,27.99280576,2542,149,232197,11301,0,0.214462299
2021-06-24+22_23_36,-79,-99,-101,28,28,15,28,2866,168,262684,10734,0,0.171676301
2021-06-24+22_23_37,-79,-98,-101,28,28,15,27.93939394,2298,140,210130,13604,0,0.177817531
2021-06-24+22_23_38,-79,-97,-101,28,28,15,27.99346405,2752,162,251780,10976,0,0.212138563
2021-06-24+22_23_39,-79,-98,-101,28,28,15,28,3974,225,364291,10824,0,0.144272179
2021-06-24+22_23_40,-79,-97,-101,28,28,15,27.91986063,5032,293,461982,10813,0,0.131665229
2021-06-24+22_23_41,-79,-99,-101,28,28,15,28,3254,200,298557,10850,0,0.155244029
2021-06-24+22_23_42,-80,-99,-101,28,28,15,28,1572,97,143223,11297,0,0.269516729
2021-06-24+22_23_43,-80,-99,-101,28,28,15,28,1521,97,138388,11011,0,0.23988006
2021-06-24+22_23_44,-80,-99,-101,28,28,15,27.92857143,1678,106,153060,13994,0,0.181862506
2021-06-24+22_23_45,-79,-100,-101,28,28,15,28,1489,94,135673,11844,0,0.204594017
2021-06-24+22_23_48,-80,-98,-99,28,28,15,28,2524,167,229845,22127,0,0.302762431
2021-06-24+22_23_49,-80,-99,-99,28,28,15,28,1551,98,141332,10780,0,0.346396966
2021-06-24+22_23_50,-79,-99,-99,28,28,15,28,1957,115,178645,12083,0,0.395427865
2021-06-24+22_23_51,-80,-98,-99,28,28,15,27.91025641,1354,87,122997,11303,0,0.247777778
2021-06-24+22_23_52,-81,-98,-99,28,28,15,28,1410,88,128582,14053,0,0.312865497
2021-06-24+22_23_53,-81,-97,-99,28,28,15,27.83333333,2446,147,223452,11212,0,0.11215971
2021-06-24+22_23_54,-81,-97,-99,28,28,15,27.89473684,2658,160,242969,10798,0,0.1986735
2021-06-24+22_23_55,-81,-98,-99,28,27,15,28,4429,264,406283,10833,0,0.047731671
2021-06-24+22_23_56,-81,-98,-99,28,28,15,28,4821,290,442628,10909,0,0.13849178
2021-06-24+22_23_57,-80,-98,-99,28,28,15,27.95348837,3028,180,277452,12002,0,0.119767442
2021-06-24+22_23_58,-80,-98,-99,28,28,15,28,4483,255,411197,14209,0,0.050211864
2021-06-24+22_23_59,-80,-99,-99,28,28,15,27.9844358,4661,265,427522,11529,0,0.081033123
2021-06-24+22_24_00,-81,-98,-99,28,28,15,27.81124498,4696,255,430017,10794,0,0.123062558
2021-06-24+22_24_01,-82,-99,-99,28,14,15,28,3694,214,338903,10796,0,0.117112811
2021-06-24+22_24_02,-81,-98,-99,28,28,15,28,3245,198,297612,13775,0,0.146277295
2021-06-24+22_24_03,-81,-98,-99,28,28,15,27.99038462,3580,217,328167,12160,0,0.100954294
2021-06-24+22_24_04,-81,-98,-98,28,28,15,27.97777778,3169,188,290196,11850,0,0.109581343
2021-06-24+22_24_05,-80,-97,-103,28,28,15,27.96928328,5202,302,477062,10812,0,0.120392289
2021-06-24+22_24_06,-81,-97,-103,28,28,15,28,4027,237,369855,10780,0,0.14081502
2021-06-24+22_24_07,-80,-97,-103,28,28,15,28,3679,216,337456,14080,0,0.113921002
2021-06-24+22_24_08,-80,-98,-100,28,28,15,27.99173554,4381,250,401811,12249,0,0.102989353
2021-06-24+22_24_09,-80,-97,-100,28,28,15,27.96624473,4220,243,387242,11374,0,0.119733
2021-06-24+22_24_10,-80,-98,-100,28,28,15,27.98219585,5968,344,548283,10803,0,0.085784314
2021-06-24+22_24_12,-80,-97,-100,28,28,15,27.96917808,5191,298,476752,14216,0,0.105308514
2021-06-24+22_24_13,-80,-96,-100,28,28,15,27.9924812,6907,407,634647,12006,0,0.044542814
2021-06-24+22_24_14,-80,-98,-100,28,28,15,27.90909091,6116,345,562151,11598,0,0.168682887
2021-06-24+22_24_15,-80,-98,-100,28,28,15,28,2923,176,267927,10809,0,0.286725232
2021-06-24+22_24_16,-80,-98,-100,28,28,15,27.92045455,1548,97,140887,12640,0,0.407350689
2021-06-24+22_24_17,-80,-98,-100,28,28,15,28,1181,76,107457,12425,0,0.392802057
2021-06-24+22_24_18,-80,-98,-100,28,28,15,28,1319,86,120000,12725,0,0.393284269
2021-06-24+22_24_19,-80,-99,-100,28,28,15,28,1378,90,125488,10801,0,0.317145689
2021-06-24+22_24_20,-80,-98,-100,28,28,15,28,1230,80,112043,14600,0,0.389275074
2021-06-24+22_24_21,-80,-99,-100,28,28,15,28,1890,115,172720,12283,0,0.360838688
2021-06-24+22_24_22,-80,-97,-100,28,28,15,28,1595,100,145557,10924,0,0.348181447
2021-06-24+22_24_23,-80,-98,-100,28,28,15,28,1738,109,158638,12672,0,0.38083363
2021-06-24+22_24_24,-81,-98,-100,28,28,15,28,1510,96,137784,14278,0,0.23582996
2021-06-24+22_25_59,-79,-99,-100,28,28,15,27.99145299,2142,124,195946,3472,0,0.236363636
2021-06-24+22_26_00,-75,-95,-100,28,28,15,27.96097561,3696,215,338190,17458,0,0.068783069
2021-06-24+22_26_01,-77,-96,-100,28,28,15,27.7,3357,189,306954,11301,0,0.203180631
2021-06-24+22_26_02,-77,-96,-100,28,28,15,28,2480,148,227883,747,0,0.341126461
2021-06-24+22_27_49,-77,-97,-100,28,28,15,27.29714286,3874,183,352560,10471,0,0.096548507
2021-06-24+22_27_50,-82,-97,-100,28,28,15,26.24137931,1111,65,99853,12739,0,0.202440775
2021-06-24+22_27_51,-75,-96,-96,28,28,15,27.25454545,3501,173,318690,13260,0,0.08946684
2021-06-24+22_27_52,-78,-96,-101,28,28,15,27.19196429,4643,231,403520,13485,0,0.269049118
2021-06-24+22_27_53,-80,-101,-101,28,28,15,27.72566372,2125,123,193009,11822,0,0.380647042
2021-06-24+22_27_54,-80,-98,-101,28,28,15,27.97709924,2407,139,219995,12404,0,0.241172762
2021-06-24+22_27_55,-77,-97,-101,28,28,15,27.63541667,1620,104,147535,13724,0,0.303525365
2021-06-24+22_27_56,-77,-97,-101,28,28,15,27.7761194,2365,143,215914,13343,0,0.29381905
2021-06-24+22_27_59,-79,-99,-101,28,28,15,27.78867102,8916,474,815706,28998,0,0.108221644
2021-06-24+22_28_00,-78,-99,-101,28,28,15,27.87025316,13237,635,1214323,17634,0,0.027763496
2021-06-24+22_28_01,-78,-98,-101,28,28,15,28,12016,605,1103016,12451,0,0.038335334
